id,cohort,outcome,statistic,or95ci,hr95ci,value,se,lower95,upper95,p,plimit,n,ncancer,neventscancer,ratecancer,ncontrol,neventscontrol,ratecontrol,chi2,convertedrr,comment,lnvalue,lnlower95,lnupper95,model
70002,haem,Mortality,uor,4.78 [2.75 - 8.29],.,4.778138637542725,.281176,2.753732681274414,8.2907858,9.15389000000e-10,.,4894,61,19,.3115,4833,418,.0865,37.49731433,Original,NA,1.564051,1.0129573,2.1151447,Univariate
70002,han,Mortality,uor,3.52 [0.71 - 17.50],.,3.520733594894409,.81809866,.7083823084831238,17.498411,.100660076,.,4841,8,2,.25,4833,418,.0865,2.695054042,Original,NA,1.2586694,-.34477136,2.8621101,Univariate
70002,other,Mortality,uor,2.22 [0.75 - 6.57],.,2.223621368408203,.5524947,.7529695630073547,6.5666556,.137576982,.,4856,23,4,.1739,4833,418,.0865,2.204853288,Original,NA,.79913712,-.28373048,1.8820046,Univariate
70002,skin,Mortality,uor,5.28 [0.48 - 58.36],.,5.281100273132324,1.2258135,.4778726398944855,58.362873,.128668015,.,4836,3,1,.3333,4833,418,.0865,2.308501797,Original,NA,1.6641345,-.73841101,4.06668,Univariate
70002,solid,Mortality,uor,2.43 [1.74 - 3.39],.,2.433448314666748,.16969797,1.744918942451477,3.3936653,6.68640000000e-08,.,5084,251,47,.1873,4833,418,.0865,29.15352355,Original,NA,.88930929,.5567081,1.2219106,Univariate
70002,thoracic,Mortality,uor,4.69 [2.03 - 10.86],.,4.694311618804932,.42798877,2.028934001922607,10.861152,.0000696521,.,4859,26,8,.3077,4833,418,.0865,15.82027511,Original,NA,1.5463514,.70751053,2.3851924,Univariate
70002,all,Hospitalisation,uor,2.34 [1.86 - 2.95],.,2.340084075927734,.11748379,1.858785510063171,2.9460061,1.20174000000e-13,.,5145,312,157,.5032,4833,1460,.3021,55.00580426,Original,no p values reported overall. In uOR it's self calculated,.85018688,.61992329,1.0804504,Univariate
70002,all,Mortality,uor,2.83 [2.12 - 3.79],.,2.833761215209961,.14776805,2.121207237243652,3.7856755,2.24568000000e-13,<0.0001,5145,312,66,.2115,4833,418,.0865,53.77716174,Original,no p values reported overall. In uOR it's self calculated,1.0416049,.75198537,1.3312243,Univariate
70002,all,Mortality,mor,.,.,2.03,.17667514,1.44,2.8699999,,<0.0001,5145,312,66,.2115,4833,418,.0865,,Original,no p values reported overall. In uOR it's self calculated,.70803577,.36464313,1.054312,Multivariate
70002,giupper,Mortality,uor,1.96 [0.75 - 5.11],.,1.955963134765625,.4895466,.7493050694465637,5.1057863,.162719965,.,4865,32,5,.1563,4833,418,.0865,1.94876529,Original,NA,.6708827,-.28860909,1.6303744,Univariate
70002,uro,Mortality,uor,3.39 [1.98 - 5.83],.,3.39499306678772,.27573821,1.977564215660095,5.828371,2.55934000000e-06,.,4907,74,18,.2432,4833,418,.0865,22.12144836,Original,NA,1.2223017,.68186587,1.7627375,Univariate
70028,haem,Mortality,uor,3.68 [1.31 - 10.31],.,3.680000066757202,.52538067,1.314146876335144,10.305089,.01039325,.,92,39,14,.359,53,7,.1321,6.566219442,Original,NA,1.3029127,.2731877,2.3326378,Univariate
70028,haem,Mortality,mor,.,.,6.652,.64799845,1.868,23.688,.003,.,92,39,14,.359,53,7,.1321,,Original,NA,1.8949176,.62486833,3.1649685,Multivariate
70028,all,Mortality,uor,3.68 [1.31 - 10.31],.,3.680000066757202,.52538067,1.314146876335144,10.305089,.01039325,.,92,39,14,.359,53,7,.1321,6.566219442,Original,NA,1.3029127,.2731877,2.3326378,Univariate
70028,all,Mortality,mor,.,.,6.652,.64799845,1.868,23.688,.003,.,92,39,14,.359,53,7,.1321,,Original,NA,1.8949176,.62486833,3.1649685,Multivariate
70896,breast,Mortality,mor,.,.,.96,.14277785,.73,1.27,.763,.,1025625,3340,345,.1033,1022285,122451,.1198,,Original,NA,-.040821996,-.31471074,.23901689,Multivariate
70896,leukaemia,Mortality,mor,.,.,1.22,.088120535,1.02,1.45,.028,.,,,,.224,1022285,122451,.1198,,Original,leukemia;lymphoma;multiple myeloma,.19885086,.019802628,.37156358,Multivariate
70896,lymphoma,Mortality,mor,.,.,1.3,.10911953,1.05,1.61,.016,.,,,,.156,1022285,122451,.1198,,Original,leukemia;lymphoma;multiple myeloma,.26236427,.048790164,.4762342,Multivariate
70896,myeloma,Mortality,mor,.,.,1.2,.12060898,.9399999999999999,1.52,.137,.,,,,.108,1022285,122451,.1198,,Original,leukemia;lymphoma;multiple myeloma,.18232156,-.061875403,.41871032,Multivariate
70896,gilower,Mortality,mor,.,.,1.45,.15376893,1.07,1.96,.015,.,1023960,1675,320,.191,1022285,122451,.1198,,Original,colorectal,.37156355,.067658648,.67294449,Multivariate
70896,solid,Mortality,uor,1.56 [1.49 - 1.63],.,1.557477725655845,.022865104,1.489220688774722,1.6288632,,.,1035780,13495,2360,.1749,1022285,122451,.1198,,Original,NA,.44306767,.39825296,.48788235,Univariate
70896,thoracic,Mortality,mor,.,.,1.57,.091938689,1.31,1.88,,<0.001,1026685,4400,920,.2091,1022285,122451,.1198,,Original,lung,.45107561,.27002713,.63127178,Multivariate
70896,all,ICU Admission,mor,.,.,.98,.054276839,.88,1.09,.767,.,1050045,27760,2815,.1014,1022285,95686,.0936,,Original,NA,-.020202707,-.12783337,.086177729,Multivariate
70896,all,Mortality,mor,.,.,1.21,.040514465,1.12,1.3099999,,<0.001,1050045,27760,4880,.1758,1022285,122451,.1198,,Original,NA,.19062036,.11332869,.2700271,Multivariate
70896,prostate,Mortality,mor,.,.,.9399999999999999,.098422237,.77,1.14,.533,.,1026365,4080,775,.19,1022285,122451,.1198,,Original,prostate,-.061875403,-.26136476,.13102825,Multivariate
71512,breast,Mortality,uor,1.33 [1.04 - 1.70],.,1.332212686538696,.12525488,1.042213320732117,1.7029053,.021570174,<0.001,91311,611,73,.1195,90700,8384,.0924,5.28012707,Original,NA,.28684124,.041346643,.53233582,Univariate
71512,breast,Mortality,mor,.,.,1.57,.1311048,1.21,2.03,,<0.001,91311,611,73,.1195,90700,8384,.0924,,Original,NA,.45107561,.19062036,.70803577,Multivariate
71512,haem,Mortality,uor,1.84 [1.64 - 2.05],.,1.835928287717992,.056277968,1.644189728283513,2.0500267,,<0.001,93182,2482,391,.1575,90700,8384,.0924,,Original,NA,.6075502,.4972477,.71785277,Univariate
71512,haem,Mortality,mor,.,.,1.71,.05909906,1.52,1.92,,<0.001,93182,2482,391,.1575,90700,8384,.0924,,Original,NA,.53649336,.41871032,.65232515,Multivariate
71512,gilower,Mortality,uor,1.54 [1.29 - 1.84],.,1.540113755425834,.090361454,1.290140913316894,1.8385204,,<0.001,91762,1062,144,.1356,90700,8384,.0924,,Original,NA,.43185627,.25475144,.60896111,Univariate
71512,gilower,Mortality,mor,.,.,1.4,.096051104,1.17,1.6900001,,<0.001,91762,1062,144,.1356,90700,8384,.0924,,Original,NA,.33647224,.15700375,.52472854,Multivariate
71512,solid,Mortality,uor,2.07 [1.84 - 2.33],.,2.067616701126099,.059918676,1.838515281677246,2.3252668,3.30852000000e-35,<0.001,92712,2012,350,.174,90700,8384,.0924,153.2911911,Original,metastatic,.72639662,.60895836,.84383482,Univariate
71512,solid,Mortality,mor,.,.,1.94,.066483274,1.71,2.21,,<0.001,92712,2012,350,.174,90700,8384,.0924,,Original,metastatic,.66268796,.53649336,.79299253,Multivariate
71512,solid,Mortality,uor,1.65 [1.51 - 1.80],.,1.653122544288635,.044730525,1.51436460018158,1.8045946,7.53282000000e-30,<0.001,95037,4337,625,.1441,90700,8384,.0924,128.79155,Original,non-metastatic,.50266594,.41499594,.59033597,Univariate
71512,solid,Mortality,mor,.,.,1.48,.046115261,1.35,1.62,,<0.001,95037,4337,625,.1441,90700,8384,.0924,,Original,non-metastatic,.3920421,.30010459,.48242617,Multivariate
71512,thoracic,Mortality,uor,2.24 [1.86 - 2.70],.,2.240400314331055,.095719449,1.857159614562988,2.7027259,4.96908000000e-18,<0.001,91432,732,136,.1858,90700,8384,.0924,74.89308232,Original,NA,.80665457,.61904824,.99426085,Univariate
71512,thoracic,Mortality,mor,.,.,1.93,.10262535,1.59,2.3599999,,<0.001,91432,732,136,.1858,90700,8384,.0924,,Original,NA,.65752,.46373403,.85866159,Multivariate
71512,all,ICU Admission,uor,1.32 [1.25 - 1.39],.,1.318255305290222,.028675525,1.246209144592285,1.3944666,4.38195000000e-22,<0.001,97841,7141,1763,.2469,90700,18063,.1992,93.34993973,Original,NA,.27630913,.22010626,.33251199,Univariate
71512,all,ICU Admission,mor,.,.,1.24,.031898811,1.17,1.3200001,,<0.001,97841,7141,1763,.2469,90700,18063,.1992,,Original,NA,.21511137,.15700375,.27763179,Multivariate
71512,all,Mortality,uor,1.67 [1.56 - 1.79],.,1.673652529716492,.035452347,1.561306834220886,1.7940822,9.78831000000e-49,<0.001,97841,7141,1040,.1456,90700,8384,.0924,215.2583533,Original,NA,.51500839,.44552317,.58449358,Univariate
71512,all,Mortality,mor,.,.,1.58,.037349451,1.46,1.7,,<0.001,97841,7141,1040,.1456,90700,8384,.0924,,Original,NA,.45742485,.37843645,.53062826,Multivariate
71512,uro,Mortality,uor,1.71 [1.37 - 2.13],.,1.706719517707825,.11293037,1.367841720581055,2.1295531,1.67101000000e-06,<0.001,91328,628,93,.1481,90700,8384,.0924,22.94041946,Original,NA,.53457314,.31323412,.75591213,Univariate
71512,uro,Mortality,mor,.,.,1.05,.120609,.83,1.33,.66,.,91328,628,93,.1481,90700,8384,.0924,,Original,NA,.048790164,-.18632957,.28517899,Multivariate
71628,all,ICU Admission,mor,.,.,.77,.050432593,.7,.85000002,,<0.001,139714,5116,4437,.8673,134598,20710,.1539,,Original,Noninvasive;invasive,-.26136476,-.35667494,-.1625189,Multivariate
71628,all,Mortality,mor,.,.,2,.036899071,1.87,2.1500001,,<0.001,139714,5116,1818,.3554,134598,28608,.2125,,Original,Noninvasive;invasive,.69314718,.62593842,.76546788,Multivariate
71628,all,Severe Disease,mor,.,.,.93,.042103417,.86,1.01,.095,.,139714,5116,918,.1794,134598,24445,.1816,,Original,Noninvasive;invasive,-.072570696,-.15082289,.0099503212,Multivariate
71628,all,Severe Disease,mor,.,.,.65,.079770021,.5600000000000001,.75999999,,<0.001,139714,5116,236,.0461,134598,8665,.0644,,Original,Noninvasive;invasive,-.43078291,-.57981849,-.27443686,Multivariate
71633,all,Hospitalisation,urr,.,.,1.76,,,,,<0.0001,1287,481,63,.131,806,60,.0744,,Original,Hospitalisation referred to hospital re-admission within 30 days of COVID-19 diagnosis,.56531382,,,Univariate
71633,all,ICU Admission,urr,.,.,1.05,,,,.62,.,2946,1100,141,.1282,1846,225,.1219,,Original,,.048790164,,,Univariate
71633,all,Mortality,mor,.,.,1.23,.17990245,.87,1.75,.24,.,3966,1115,122,.1094,2851,226,.0793,,Original,,.20701417,-.13926207,.55961579,Multivariate
71633,all,Severe Disease,uor,1.00 [0.77 - 1.29],.,.9963179380453054,.13124366,.7703416447167059,1.2885834,.98,.,2148,1096,135,.1232,1052,130,.1236,,Original,,-.0036888574,-.26092118,.25354347,Univariate
71781,breast,Mortality,uor,0.51 [0.14 - 1.84],.,.5113636255264282,.65337121,.1420955210924149,1.8402604,.297078909,.,183,19,3,.1579,164,44,.2683,1.087260873,Original,NA,-.67067432,-1.9512558,.60990709,Univariate
71781,cns,Mortality,uor,.,.,0,,,,.5452731,.,165,1,0,0,164,44,.2683,.365853659,Original,NANA,,,,Univariate
71781,gynae,Mortality,uor,.,.,0,,,,.5452731,.,165,1,0,0,164,44,.2683,.365853659,Original,NANA,,,,Univariate
71781,haem,Mortality,uor,1.64 [0.38 - 7.13],.,1.636363625526428,.75126159,.3753238022327423,7.1343355,.5083976,.,172,8,3,.375,164,44,.2683,.437363778,Original,NA,.49247649,-.97996616,1.9649191,Univariate
71781,han,Mortality,uor,.,.,0,,,,.22789148,.,168,4,0,0,164,44,.2683,1.453973249,Original,NA,,,,Univariate
71781,hpb,Mortality,uor,2.73 [0.17 - 44.55],.,2.727272748947144,1.4251528,.1669701188802719,44.546993,.46373568,.,166,2,1,.5,164,44,.2683,.536863088,Original,NA,1.0033021,-1.7899404,3.7965446,Univariate
71781,renal,Mortality,uor,.,.,0,,,,.29585123,.,167,3,0,0,164,44,.2683,1.092801904,Original,NANA,,,,Univariate
71781,sarcoma,Mortality,uor,2.73 [0.17 - 44.55],.,2.727272748947144,1.4251528,.1669701188802719,44.546993,.46373568,.,166,2,1,.5,164,44,.2683,.536863088,Original,NANA,1.0033021,-1.7899404,3.7965446,Univariate
71781,skin,Mortality,uor,.,.,,,,,.101429155,.,165,1,1,1,164,44,.2683,2.682926829,Original,NA,,,,Univariate
71781,thoracic,Mortality,uor,6.36 [1.58 - 25.70],.,6.363636493682861,.7122156,1.57567834854126,25.700594,.003594547,.,174,10,7,.7,164,44,.2683,8.478062778,Original,NA,1.8506,.45468587,3.2465141,Univariate
71781,all,Mortality,uor,1.36 [0.77 - 2.43],.,1.363636374473572,.29430625,.7659230828285217,2.4277949,.291118594,.,245,81,27,.3333,164,44,.2683,1.114441062,Original,multivariate analysis of risk of death in patients under active oncological treatment,.31015494,-.26667354,.88698339,Univariate
71781,uro,Mortality,uor,1.32 [0.38 - 4.65],.,1.320000052452087,.64196664,.3750870227813721,4.6453223,.6650055419999999,.,48,16,6,.375,32,10,.3125,.1875,Original,"Bladder cancer has no death, and is classified in another group in the paper",.27763179,-.9805972,1.5358608,Univariate
72593,all,Hospitalisation,mor,.,.,1.55,.42852774,.67,3.5899999,,.,4413,33,,,4380,,,,Original,"Severity = invasive ventilator No p values or absolute numbers stated. Also have pooled outcomes, ED visit, non invasive ventilation cancer vs non cancer if relevant.",.43825492,-.40047756,1.2781522,Multivariate
72593,all,ICU Admission,mor,.,.,1.3,.58354902,.41,4.0799999,,.,4413,33,,,4380,,,,Original,"Severity = invasive ventilator No p values or absolute numbers stated. Also have pooled outcomes, ED visit, non invasive ventilation cancer vs non cancer if relevant.",.26236427,-.89159811,1.4060969,Multivariate
72593,all,Mortality,mor,.,.,2.78,.56600434,.92,8.4300003,,.,4413,33,,,4380,,,,Original,"Severity = invasive ventilator No p values or absolute numbers stated. Also have pooled outcomes, ED visit, non invasive ventilation cancer vs non cancer if relevant.",1.0224509,-.083381608,2.1317968,Multivariate
72593,all,Severe Disease,mor,.,.,.8100000000000001,.78189188,.18,3.75,,.,4413,33,,,4380,,,,Original,"Severity = invasive ventilator No p values or absolute numbers stated. Also have pooled outcomes, ED visit, non invasive ventilation cancer vs non cancer if relevant.",-.21072103,-1.7147985,1.3217559,Multivariate
72612,all,Hospitalisation,uor,2.19 [0.26 - 18.43],.,2.194915254237288,1.0855223,.2614696863896492,18.425283,.0004,.,163,8,7,.875,155,118,.7613,,Original,dates = start: 2020-03-09 (1st wave): 2020-10-24 (2nd wave);  end: 2020-11-13 (1st wave); 2020-11-13 dates = start: 2020-03-09 (1st wave): 2020-10-24 (2nd wave);  end: 2020-11-13 (1st wave); 2020-11-13,.78614342,-1.341437,2.9137237,Univariate
72612,all,Hospitalisation,uor,3.94 [1.84 - 8.47],.,3.943089430894309,.3898024,1.836694379874766,8.4651833,.0004,.,576,39,30,.7692,537,246,.4581,,Original,dates = start: 2020-03-09 (1st wave): 2020-10-24 (2nd wave);  end: 2020-11-13 (1st wave); 2020-11-13 dates = start: 2020-03-09 (1st wave): 2020-10-24 (2nd wave);  end: 2020-11-13 (1st wave); 2020-11-13,1.3719646,.60796744,2.1359618,Univariate
72612,all,ICU Admission,uor,2.22 [0.50 - 9.76],.,2.218181818181818,.75619644,.5038750528154445,9.7649813,.5,.,163,8,3,.375,155,33,.2129,,Original,dates = start: 2020-03-09 (1st wave): 2020-10-24 (2nd wave);  end: 2020-11-13 (1st wave); 2020-11-13 dates = start: 2020-03-09 (1st wave): 2020-10-24 (2nd wave);  end: 2020-11-13 (1st wave); 2020-11-13,.79668784,-.68542695,2.2788026,Univariate
72612,all,ICU Admission,uor,2.20 [0.87 - 5.55],.,2.199556541019956,.47262678,.8710343990480707,5.5543718,,.,576,39,6,.1538,537,41,.0764,,Original,dates = start: 2020-03-09 (1st wave): 2020-10-24 (2nd wave);  end: 2020-11-13 (1st wave); 2020-11-13 dates = start: 2020-03-09 (1st wave): 2020-10-24 (2nd wave);  end: 2020-11-13 (1st wave); 2020-11-13,.78825575,-.1380738,1.7145853,Univariate
72612,all,Mortality,uor,.,.,0,,,,,.,163,8,0,0,155,1,.0065,,Original,dates = start: 2020-03-09 (1st wave): 2020-10-24 (2nd wave);  end: 2020-11-13 (1st wave); 2020-11-13 dates = start: 2020-03-09 (1st wave): 2020-10-24 (2nd wave);  end: 2020-11-13 (1st wave); 2020-11-13,,,,Univariate
72612,all,Mortality,uor,.,.,,,,,,.,576,39,3,.0769,537,0,0,,Original,dates = start: 2020-03-09 (1st wave): 2020-10-24 (2nd wave);  end: 2020-11-13 (1st wave); 2020-11-13 dates = start: 2020-03-09 (1st wave): 2020-10-24 (2nd wave);  end: 2020-11-13 (1st wave); 2020-11-13,,,,Univariate
72612,all,Severe Disease,uor,2.17 [0.42 - 11.08],.,2.166666666666667,.83256376,.4237541809696064,11.078226,.049,.,163,8,6,.75,155,90,.5806,,Original,dates = start: 2020-03-09 (1st wave): 2020-10-24 (2nd wave);  end: 2020-11-13 (1st wave); 2020-11-13 dates = start: 2020-03-09 (1st wave): 2020-10-24 (2nd wave);  end: 2020-11-13 (1st wave); 2020-11-13,.7731899,-.85860175,2.4049816,Univariate
72612,all,Severe Disease,uor,1.90 [0.98 - 3.69],.,1.904220779220779,.33700928,.9836828138855923,3.6862054,,.,576,39,23,.5897,537,231,.4302,,Original,dates = start: 2020-03-09 (1st wave): 2020-10-24 (2nd wave);  end: 2020-11-13 (1st wave); 2020-11-13 dates = start: 2020-03-09 (1st wave): 2020-10-24 (2nd wave);  end: 2020-11-13 (1st wave); 2020-11-13,.64407289,-.016451778,1.3045976,Univariate
72735,haem,ICU Admission,uor,2.20 [0.91 - 5.33],.,2.204999923706055,.45053506,.9118285775184631,5.3321695,.072547032,.,529,32,7,.2188,497,56,.1127,3.224430378,Original,NA,.7907275,-.092303269,1.6737581,Univariate
72735,haem,ICU Admission,uor,2.10 [1.47 - 3.00],.,2.102860927581787,.18180649,1.472505450248718,3.0030613,.0000338864,<0.0001,962,465,98,.2108,497,56,.1127,17.18634073,Original,NA,.74329877,.38696533,1.0996321,Univariate
72735,haem,Mortality,uor,3.10 [1.11 - 8.67],.,3.101851940155029,.52429336,1.110050320625305,8.6676121,.023502268,.,529,32,5,.1563,497,28,.0563,5.130993719,Original,NA,1.1319994,.10440535,2.1595933,Univariate
72735,haem,Mortality,uor,2.25 [1.40 - 3.61],.,2.246951103210449,.24180016,1.398857116699219,3.6092243,.000627761,.,962,465,55,.1183,497,28,.0563,11.69180242,Original,NA,.80957425,.33565557,1.2834929,Univariate
72735,haem,Severe Disease,uor,2.13 [1.00 - 4.57],.,2.132652997970581,.3888939,.9951619505882263,4.5703201,.046931947,.,529,32,11,.3438,497,98,.1972,3.947826552,Original,NA,.75736672,-.0048497906,1.5195832,Univariate
72735,haem,Severe Disease,uor,1.81 [1.34 - 2.43],.,1.808118939399719,.15102632,1.34484875202179,2.4309754,.0000791462,.,962,465,143,.3075,497,98,.1972,15.57857917,Original,NA,.59228706,.29628155,.88829261,Univariate
72735,haem,Severe Disease,uor,2.37 [0.86 - 6.53],.,2.371399164199829,.51670498,.861361563205719,6.5286565,.085666932,.,529,32,5,.1563,497,36,.0724,2.953968944,Original,NA,.86348015,-.14924093,1.8762012,Univariate
72735,haem,Severe Disease,uor,2.27 [1.49 - 3.47],.,2.269338846206665,.21625064,1.485343337059021,3.4671438,.000110601,.,962,465,70,.1505,497,36,.0724,14.94653464,Original,NA,.81948853,.39564595,1.2433312,Univariate
72749,haem,ICU Admission,.,.,.,,,,,,.,,536,82,.153,,,,,Original,NA,,,,
72749,haem,Mortality,smr,.,.,2.04,.070001982,1.77,2.3399999,,.,,536,198,.3694,,,,,Original,standardised mortality ratio,.71294981,.57097954,.85015088,Multivariate
72749,haem,Severe Disease,.,.,.,,,,,,.,,536,194,.3619,,,,,Original,NA,,,,
72854,haem,Mortality,uor,1.10 [0.86 - 1.42],.,1.104248046875,.12974167,.8563091158866882,1.4239762,.444501858,.,9430,341,81,.2375,9089,2000,.22,.584633469,Original,NA,.099164605,-.15512384,.3534531,Univariate
72854,solid,Mortality,uor,1.08 [0.94 - 1.25],.,1.081506729125977,.073513851,.9363846182823181,1.2491201,.286392293,.,10261,1172,274,.2338,9089,2000,.22,1.136503861,Original,NA,.078355186,-.06572897,.22243939,Univariate
72854,all,Mortality,mor,.,.,1.685,.10351244,1.686,2.0639999,,.,10602,1513,355,.2346,9089,2000,.22,,Original,NA,.52176559,.52235883,.72464579,Multivariate
72884,all,ICU Admission,uor,5.00 [1.43 - 17.46],.,5,.63788444,1.432197451591492,17.455694,.005883514,.,214,11,5,.4545,203,29,.1429,7.585637892,Original,"I calculated crude OR, CI and p-values for mortality and ICU admission using data in table 1 for non-cancer patients and table 3 for active cancer patients",1.6094379,.35920995,2.8596659,Univariate
72884,all,Mortality,uor,1.93 [0.49 - 7.67],.,1.931818127632141,.70322025,.4868389368057251,7.6656179,.341431115,.,214,11,3,.2727,203,33,.1626,.905050393,Original,"I calculated crude OR, CI and p-values for mortality and ICU admission using data in table 1 for non-cancer patients and table 3 for active cancer patients",.65846157,-.71982193,2.0367451,Univariate
72919,haem,ICU Admission,uor,2.84 [1.45 - 5.56],.,2.8369140625,.34331766,1.447485685348511,5.5600424,.00160257,.,748,39,15,.3846,709,128,.180535966,9.956792215,Original,NA,1.0427169,.36982805,1.7156057,Univariate
72919,haem,Mortality,uor,5.47 [2.77 - 10.79],.,5.469565391540527,.34650841,2.773351430892944,10.787001,6.42555000000e-08,.,748,39,16,.4103,709,80,.112834979,29.23062694,Original,NA,1.6991992,1.0200565,2.3783417,Univariate
72919,all,ICU Admission,mor,.,.,2.84,.34275907,1.45,5.5599999,.001603,.,748,39,15,.3846,709,128,.180535966,,Original,NA,1.043804,.37156355,1.7155981,Multivariate
72919,all,Mortality,uor,5.47 [2.77 - 10.79],.,5.469565391540527,.34650841,2.773351430892944,10.787001,6.42555000000e-08,.,748,39,16,.4103,709,80,.112834979,29.23062694,Original,NA,1.6991992,1.0200565,2.3783417,Univariate
72989,all,ICU Admission,.,.,.,,,,,,.,1812,18,1,.0556,1794,,,,Original,NB: 'critical' disease is also a category in this paper. Data pulled from suppl table 7 (limited data available).,,,,
72989,all,Mortality,uor,8.39 [3.29 - 21.40],.,8.392670157068062,.47757897,3.291433168193752,21.400074,,.,1812,18,9,.5,1794,191,.1065,,Original,NB: 'critical' disease is also a category in this paper. Data pulled from suppl table 7 (limited data available).,2.1273587,1.191323,3.0633943,Univariate
72989,all,Severe Disease,.,.,.,,,,,,.,1812,18,8,.4444,1794,,,,Original,NB: 'critical' disease is also a category in this paper. Data pulled from suppl table 7 (limited data available).,,,,
73036,all,Mortality,uor,10.10 [1.28 - 79.82],.,10.10204124450684,1.0546205,1.278546214103699,79.818192,.007659694,.,200,109,11,.1009,91,1,.011,7.111360888,Original,"Baseline covid-19 severity (severe = score of 2 or 3), Oxygen support during hospitalization",2.3127375,.24572366,4.3797512,Univariate
73036,all,Severe Disease,uor,5.51 [1.20 - 25.28],.,5.505154639175258,.77773941,1.198830808493563,25.280237,,.,200,109,12,.1101,91,2,.022,,Original,"Baseline covid-19 severity (severe = score of 2 or 3), Oxygen support during hospitalization",1.7056849,.18134676,3.2300229,Univariate
73036,all,Severe Disease,uor,2.63 [1.35 - 5.14],.,2.635,.34058449,1.351684009835364,5.1367221,,.,218,109,34,.3119,109,16,.1468,,Original,"Baseline covid-19 severity (severe = score of 2 or 3), Oxygen support during hospitalization",.96888316,.30135122,1.6364151,Univariate
73383,breast,Hospitalisation,uor,1.50 [1.27 - 1.76],.,1.496818572678774,.082352631,1.273710182258809,1.7590076,,.,457468,1272,171,.1344,456196,42886,.094,,Original,14-day hospitalisation,.40334189,.24193405,.56474978,Univariate
73383,breast,Mortality,uor,1.34 [1.06 - 1.68],.,1.335987550485772,.11707842,1.062050799253832,1.6805813,,.,457468,1272,78,.0613,456196,21267,.0466,,Original,28-day mortality,.28967077,.060201757,.51913977,Univariate
73383,cns,Hospitalisation,uor,3.30 [1.72 - 6.37],.,3.30425513487585,.33456019,1.715125998200666,6.3657727,,.,456243,47,12,.2553,456196,42886,.094,,Original,14-day hospitalisation,1.1952111,.53948653,1.8509356,Univariate
73383,cns,Mortality,uor,2.99 [1.27 - 7.05],.,2.992812636547864,.43715701,1.270490973093075,7.0499735,,.,456243,47,6,.1277,456196,21267,.0466,,Original,28-day mortality,1.0962136,.23940341,1.9530239,Univariate
73383,gynae,Hospitalisation,uor,0.59 [0.48 - 0.72],.,.5859818851449942,.101611,.4801676894283596,.7151143,,.,457993,1797,103,.0573,456196,42886,.094,,Original,14-day hospitalisation,-.53446639,-.73361987,-.3353129,Univariate
73383,gynae,Mortality,uor,0.31 [0.21 - 0.46],.,.3119626731316841,.19403949,.2132731794182277,.45631948,,.,457993,1797,27,.015,456196,21267,.0466,,Original,28-day mortality,-1.1648717,-1.5451814,-.78456211,Univariate
73383,haem,Hospitalisation,uhr,.,1.75 [1.57 - 1.96],1.75,.057821948,1.57,1.96,,.,457389,1193,321,.2691,456196,42886,.094,,Original,14-day hospitalisation,.55961579,.45107561,.67294449,Univariate
73383,haem,ICU Admission,uhr,.,1.14 [0.93 - 1.40],1.14,.10482048,.93,1.4,,.,456517,321,130,.405,456196,10207,.0224,,Original,21-day ICU admission,.13102826,-.072570696,.33647221,Univariate
73383,haem,Mortality,uhr,.,2.04 [1.74 - 2.38],2.04,.078649938,1.74,2.3800001,,.,457389,1193,163,.1366,456196,21267,.0466,,Original,28-day mortality,.71294981,.5538851,.86710054,Univariate
73383,han,Hospitalisation,uor,1.23 [0.97 - 1.55],.,1.229976500798563,.1195804,.9729936224675673,1.5548326,,.,456894,698,79,.1132,456196,42886,.094,,Original,14-day hospitalisation,.20699507,-.027377751,.44136786,Univariate
73383,han,Mortality,uor,0.33 [0.18 - 0.59],.,.3274523287440773,.30399674,.180462146476036,.59416908,,.,456894,698,11,.0158,456196,21267,.0466,,Original,28-day mortality,-1.1164128,-1.7122343,-.52059138,Univariate
73383,hpb,Hospitalisation,uor,2.80 [1.61 - 4.89],.,2.803610417470418,.28409076,1.606570063801731,4.8925543,,.,456267,71,16,.2254,456196,42886,.094,,Original,14-day hospitalisation,1.030908,.47410151,1.5877146,Univariate
73383,hpb,Mortality,uor,2.60 [1.24 - 5.42],.,2.596937949173808,.37539625,1.244297889174983,5.4199939,,.,456267,71,8,.1127,456196,21267,.0466,,Original,28-day mortality,.95433307,.21857142,1.6900947,Univariate
73383,gilower,Hospitalisation,uor,2.47 [2.05 - 2.98],.,2.472049612987973,.095555484,2.049841941271319,2.9812198,,.,456872,676,138,.2041,456196,42886,.094,,Original,14-day hospitalisation,.9050476,.71776271,1.0923325,Univariate
73383,gilower,Mortality,uor,2.14 [1.65 - 2.77],.,2.138654781672547,.13156103,1.652555120266037,2.7677407,,.,456872,676,64,.0947,456196,21267,.0466,,Original,28-day mortality,.76017702,.50232267,1.0180314,Univariate
73383,other,Hospitalisation,uor,2.02 [1.58 - 2.58],.,2.017749921664316,.1262476,1.575452878872255,2.5842187,,.,456635,439,76,.1731,456196,42886,.094,,Original,14-day hospitalisation,.70198298,.45454279,.94942325,Univariate
